scan,side,reactant,sweep_index,is_baseline,parameter_value_SI,parameter_value_display,parameter_display_unit,sigma_C_per_m2,sigma_mC_per_m2,phi_RP_mean_V,phi_RP_mean_mV,reactant_mean,log10_reactant_mean,eta_mean_V,eta_mean_mV,side_current_avg_A_per_m2,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,i_mix_abs_with_A,i_mix_abs_no_A,max_abs_phi_tilde,debye_huckel_ok
pzc_Pd,Pd,O2,16,False,0.72,0.72,V,-0.020334967772016956,-20.334967772016956,-0.08337750281645503,-83.37750281645503,26.21096213777874,1.4184829630854374,-0.1648374194300424,-164.83741943004242,-0.05932418134787544,0.5857850777535025,0.4670000000000001,0.059324181347865594,0.11756035407872442,2.96620906739328e-11,5.878017703936221e-11,6.2597345910929025,False
pzc_Pd,Pd,O2,17,False,0.7350000000000001,0.7350000000000001,V,-0.022137035508218307,-22.137035508218307,-0.09082397617045525,-90.82397617045525,35.12203261100878,1.545579641806981,-0.15434258877054557,-154.34258877054558,-0.06468152726239121,0.5888334350589991,0.4670000000000001,0.06468152726239046,0.11756035407872442,3.234076363119523e-11,5.878017703936221e-11,6.204557228153284,False
pzc_Pd,Pd,O2,18,False,0.75,0.75,V,-0.023938991450757244,-23.938991450757243,-0.09826997317077406,-98.26997317077405,47.067339223498884,1.6727196477815502,-0.14384747862689304,-143.84747862689304,-0.07052428977046273,0.5918825482023329,0.4670000000000001,0.07052428973454462,0.11756035407872442,3.526214486727231e-11,5.878017703936221e-11,6.149366120889679,False
pzc_Pd,Pd,O2,19,False,0.765,0.765,V,-0.025740839580066278,-25.74083958006628,-0.10571551077806433,-105.71551077806433,63.0812326614992,1.7999001712271987,-0.13335209895016562,-133.3520989501656,-0.0768965376518059,0.59493239027177,0.4670000000000001,0.07689653765104276,0.11756035407872442,3.844826882552138e-11,5.878017703936221e-11,6.094161758671055,False
pzc_Pd,Pd,O2,20,True,0.78,0.78,V,-0.02754258371574001,-27.54258371574001,-0.11316060526764861,-113.1606052676486,84.55097701011347,1.9271186303565817,-0.12285645928934996,-122.85645928934996,-0.08384634584416462,0.5979829354430014,0.4670000000000001,0.08384634584416407,0.11756035407872442,4.192317292208204e-11,5.878017703936221e-11,6.038944611092431,False
pzc_Pd,Pd,O2,21,False,0.795,0.795,V,-0.029344227511867785,-29.344227511867786,-0.12060527220963234,-120.60527220963233,113.33724462027055,2.054372650155151,-0.11236056877966939,-112.36056877966939,-0.09142615977240293,0.6010341590106982,0.4670000000000001,0.09142615977241117,0.11756035407872442,4.571307988620559e-11,5.878017703936221e-11,5.983716193727915,False
pzc_Pd,Pd,O2,22,False,0.81,0.81,V,-0.031145774468290855,-31.145774468290856,-0.12804952651686577,-128.04952651686577,151.9357745635334,2.181660044213466,-0.10186443617072702,-101.86443617072702,-0.09969319310281465,0.6040860373124072,0.4670000000000001,0.09969319318509556,0.11756035407872442,4.984659659254778e-11,5.878017703936221e-11,5.928477884713589,False
pzc_Pd,Pd,O2,23,False,0.8250000000000001,0.8250000000000001,V,-0.032947227946554004,-32.947227946554,-0.13549338251291776,-135.49338251291775,203.69426359053648,2.308978798631704,-0.09136806986638492,-91.36806986638491,-0.10870986186675849,0.6071385476206973,0.4670000000000001,0.10870986186676468,0.11756035407872442,5.4354930933382345e-11,5.878017703936221e-11,5.873228083107174,False
pzc_Pd,Pd,O2,24,False,0.8400000000000001,0.8400000000000001,V,-0.03474859115622939,-34.748591156229395,-0.14293685387380098,-142.93685387380097,273.1033675718155,2.4363270553533543,-0.08087147789057333,-80.87147789057333,-0.11854425746545758,0.6101916682356257,0.4670000000000001,0.11854425746566546,0.11756035407872442,5.927212873283273e-11,5.878017703936221e-11,5.817967183506774,False
pzc_Pd,Pd,O2,25,False,0.855,0.855,V,-0.0365498671815069,-36.5498671815069,-0.15037995374127408,-150.37995374127408,366.18714965618864,2.563703099847358,-0.07037466795376725,-70.37466795376724,-0.12927066366072967,0.6132453783049586,0.4670000000000001,0.1292706636629399,0.11756035407872442,6.463533183146995e-11,5.878017703936221e-11,5.997429754353885,False
pzc_Pd,Pd,O2,26,False,0.8700000000000001,0.8700000000000001,V,-0.038351058977068544,-38.35105897706855,-0.15782269470525767,-157.82269470525767,491.02697131067634,2.691105347865716,-0.05987764744267121,-59.87764744267121,-0.14097011995955738,0.6162996578520711,0.4670000000000001,0.1409701199709194,0.11756035407872442,7.04850599854597e-11,5.878017703936221e-11,6.293559788645231,False
pzc_Pd,Pd,O2,27,False,0.885,0.885,V,-0.04015216937594426,-40.15216937594426,-0.16526508883731864,-165.26508883731864,658.4644523515163,2.8185323342495217,-0.04938042343986057,-49.38042343986057,-0.15373103659517576,0.6193544877228208,0.4670000000000001,0.15373103662964213,0.11756035407872442,7.686551831482108e-11,5.878017703936221e-11,6.589676180294873,False
pzc_Pd,Pd,O2,28,False,0.9,0.9,V,-0.0419532010951754,-41.953201095175395,-0.17270714771478907,-172.70714771478907,883.0447292579676,2.9459827026465586,-0.03888300273793847,-38.88300273793847,-0.16764986548050692,0.6224098495472724,0.4670000000000001,0.1676498655498051,0.11756035407872442,8.382493277490256e-11,5.878017703936221e-11,6.885779384697459,False
pzc_Pd,Pd,O2,29,False,0.915,0.915,V,-0.043754156741038844,-43.75415674103884,-0.18014888244303498,-180.14888244303498,1184.2821846559116,3.0734551961684393,-0.028385391852597017,-28.385391852597017,-0.18283183227358663,0.625465725704368,0.4670000000000001,0.18283183237545084,0.11756035407872442,9.141591618772542e-11,5.878017703936221e-11,7.181869838682811,False
pzc_Pd,Pd,O2,30,False,0.93,0.93,V,-0.0455550388137799,-45.555038813779895,-0.18759030367562324,-187.59030367562323,1588.3589294653711,3.2009486488922483,-0.017887597034449653,-17.88759703444965,-0.19939173511852373,0.6285220992899271,0.4670000000000001,0.19939173524224715,0.11756035407872442,9.969586762112359e-11,5.878017703936221e-11,7.4779479613092175,False
pzc_Pd,Pd,O2,31,False,0.9450000000000001,0.9450000000000001,V,-0.047355849712300425,-47.355849712300426,-0.19503142163429318,-195.0314216342932,2130.4040456360785,3.3284619781566436,-0.007389624280751001,-7.389624280751001,-0.21745481615348117,0.6315789540849558,0.4670000000000001,0.2174548162971411,0.11756035407872442,1.0872740814857057e-10,5.878017703936221e-11,7.774014154649015,False
pzc_Pd,Pd,O2,32,False,0.9600000000000001,0.9600000000000001,V,-0.0491565917389901,-49.156591738990095,-0.20247224612954456,-202.47224612954457,2857.5522330836084,3.455994177591434,0.0031085206525249304,3.1085206525249305,-0.23715771243060338,0.6346362745229803,0.4670000000000001,0.23715771260005786,0.11756035407872442,1.1857885630002893e-10,5.878017703936221e-11,8.07006880459847,False
pzc_Pd,Pd,O2,33,False,0.9750000000000001,0.9750000000000001,V,-0.05095726710428066,-50.95726710428066,-0.20991278658004836,-209.91278658004836,3833.048467480777,3.5835443107822345,0.01360683223929844,13.60683223929844,-0.2586494934718083,0.63769404565925,0.4670000000000001,0.25864949365613793,0.11756035407872442,1.2932474682806896e-10,5.878017703936221e-11,8.36611228164122,False
pzc_Pd,Pd,O2,34,False,0.9900000000000001,0.9900000000000001,V,-0.05275787793059608,-52.75787793059608,-0.21735305202946476,-217.35305202946475,5141.756496800541,3.7111115054846104,0.024105305173509922,24.105305173509922,-0.2820927933364747,0.6407522531440452,0.4670000000000001,0.2820927934938391,0.11756035407872442,1.4104639674691954e-10,5.878017703936221e-11,8.662144941509837,False
pzc_Pd,Pd,O2,35,False,1.0050000000000001,1.0050000000000001,V,-0.05455842625338008,-54.558426253380084,-0.22479305115083584,-224.79305115083585,6897.5514424641215,3.8386949481646324,0.034603934366549995,34.60393436654999,-0.3076650456510597,0.6438108832157141,0.4670000000000001,0.3076650460549566,0.11756035407872442,1.538325230274783e-10,5.878017703936221e-11,8.958167125358626,False
pzc_Pd,Pd,O2,36,False,1.02,1.02,V,-0.056358914037638375,-56.35891403763837,-0.23223279231707222,-232.2327923170722,9253.241142079487,3.966293880151886,0.0451027149059042,45.1027149059042,-0.3355598322163427,0.6468699225888319,0.4670000000000001,0.3355598322157014,0.11756035407872442,1.6777991610785072e-10,5.878017703936221e-11,9.254179162536232,False
pzc_Pd,Pd,O2,37,False,1.0350000000000001,1.0350000000000001,V,-0.05815934315613918,-58.15934315613918,-0.23967228350804798,-239.67228350804797,12413.881387302143,4.093907591453256,0.05560164210965217,55.60164210965217,-0.365988351899572,0.6499293586016042,0.4670000000000001,0.36598835187317685,0.11756035407872442,1.8299417593658845e-10,5.878017703936221e-11,9.550181366931188,False
pzc_Pd,Pd,O2,38,False,1.05,1.05,V,-0.05995971541996621,-59.95971541996621,-0.24711153244080858,-247.1115324408086,16654.646487498907,4.221535418764938,0.06610071145008448,66.10071145008448,-0.3991810270393902,0.6529891790092759,0.4670000000000001,0.3991810269046635,0.11756035407872442,1.9959051345233176e-10,5.878017703936221e-11,9.846174042093633,False
pzc_Pd,Pd,O2,39,False,1.065,1.065,V,-0.061760032565092486,-61.76003256509249,-0.25455054651234776,-254.55054651234775,22344.81383266045,4.349176740657372,0.07659991858726876,76.59991858726876,-0.4353892530961242,0.656049372074921,0.4670000000000001,0.4353892530097719,0.11756035407872442,2.1769462650488597e-10,5.878017703936221e-11,10.142157478984526,False
pzc_Pd,Pd,O2,40,False,1.08,1.08,V,-0.06356029626283925,-63.56029626283925,-0.26198933284417875,-261.98933284417876,29979.954874844603,4.476830974822443,0.08709925934290193,87.09925934290193,-0.4748873095755106,0.6591099264987231,0.4670000000000001,0.474887309571133,0.11756035407872442,2.374436547855665e-10,5.878017703936221e-11,10.438131957728729,False
